COMMENT_ID,AUTHOR,DATE,CONTENT,CLASS
z12xdtdgitfgyxa0y23sxbvrwp3owpjgd04,Julien Paradise,2015-05-17T16:18:24.098000,"LMFAO - Party Rock Anthem ft. Lauren Bennett, GoonRock.﻿",0
z13yu32w3mrltv3qk04cjztj2wmos54qfss0k,Emiliano Maldonado,2015-05-17T15:38:50.015000,I hate it when Laura Bennett comes in﻿,0
z13pxhrhjrjqfzifz23bttvrnrifc3nhf04,"TelePricol - FUNNY VIDEOS,ЛУЧШИЕ ПРИКОЛЫ",2015-05-17T14:02:31.882000,SUBSCRIBE TO MY CHANNEL﻿,1
z12yyvhiywmvj305f04chz3hpyfpebypv5o,Sandra Barrett,2015-05-17T13:02:04.359000,Party in da 🏠 tonight 👐👐👐👐👐👐﻿,0
z12kcnk5hsyvuv5sm22kfvapdk2of5poa04,Callum Hudson,2015-05-17T12:44:46.679000,Best for partying ﻿,0
z12tjp244my0yhxqs04cc5jqkybuvrywkjw,The Relaxation Den,2015-05-17T12:13:49.502000,omg﻿,0
z12wyrji5vvpjp1ux23ufr0pzojkz1fwk04,dan19752008,2015-05-17T11:50:46.223000,What&#39;s with the guys jacket? 1 sleeve and a sleeveless arm﻿,0
z13lzzd4yrzbhzaez22gfnvw1nugw5k0h,OfficialBladeDoesGaming,2015-05-17T11:03:22.388000,Best song ever﻿,0
z13wg12iskysxzuhi04cdhcxam2wdxfi4hk,Nina Mackie,2015-05-17T09:07:30.578000,Take a look at this video on YouTub<br />You﻿,1
z13mdf1oeo3ddhrdg23sxtdw4mzmwdbsd,adish Newar,2015-05-17T08:21:37.091000,i like this steps...﻿,0
z13pdz0imlendr3es23zsv5iflbewhedb,Lxflys yolo,2015-05-17T03:57:28.997000,Let get this video to one billion views﻿,0
z12kcfcxyvb1cxhls220s3g4jlrtuppxg04,Eli Zabeth,2015-05-17T01:14:28.368000,In my head this is like 2 years ago.. Time FLIES﻿,0
z131i5aanxneixud422egfx4rsmugbpm1,NoName,2015-05-17T01:07:13.243000,"870,000,000 views...566,000 comments...oh my lanta﻿",0
z132jt25frfdihz4304cjnnixqedsx2pvx00k,ʄɛɛŋıɛ ცɛɛŋıɛ,2015-05-17T00:45:35.581000,Its 2015 and still shuffling to this song🎶🎵🎧﻿,0
z13xzrkqqre1tvoop04cfnzgaurpgxugyt40k,vinh nguyen,2015-05-16T23:25:15.189000,Check out this video on YouTube:﻿,1
z13evxpranjhwr20s22mux2pkk33gxjmn,Charlotte “Cais” Blackstone,2015-05-16T20:54:22.455000,Who df is Lauren Bennett..﻿,0
z125ynbaple1d13c322isreomnqfwlbpm04,はれたらいいね,2015-05-16T20:51:51.477000,"So,cool！！﻿",0
z12hevg4xqi4gjfiy04cj3szcoqcwnhhjok0k,Matias Álvarez calderon,2015-05-16T19:10:09.761000,awesome﻿,0
z122s1rwjlvzv3ybs04cglcyrnfatry5ku00k,Klaudija Horan,2015-05-16T18:39:56.140000,"This is so cool,why haven&#39;t I heard this before?﻿",0
z13ttr3z1kybet3io04cfv2icvbtj3ro120,ZRSFirelordGaming,2015-05-16T18:17:34.524000,XD I WAS GOING CRAZY FUCKIN CRAZY WATCHIN THIS BRAH﻿,0
z12gg1xzcpijhj0s422ztz5iknucsduvl,Daisy Nieto,2015-05-16T18:16:00.954000,I shuffled while listening to this song. THE ILLNESS IS SPREADING!!﻿,0
z12pgtzpkxugxrgvr234y53aaofptbql4,Alex Ramsey,2015-05-16T17:29:57.194000,Way was their a guy warring a robot head.﻿,0
z134sxlwjxiwhzfet222vtfplljkunrsm,Elidet Rivera,2015-05-16T17:08:18.605000,like the songs﻿,0
z12yw1nglsawyxbjt04cfrzrtqiqxxsw2k40k,Xerota,2015-05-16T13:30:23.531000,"Almost 1 billion views, nice.﻿",0
z12te1b55o3szl5xp04chxrpppunsxoaxgw,brick paterson,2015-05-16T13:24:12.909000,sorry to all my haters<br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br />for party rock en﻿,0
z12uftqhewi0v3ozj04cgnyylzjitrozgv00k,Pamela  Foster ,2015-05-16T11:42:37.704000,I like it<br />﻿,0
z12wyr0hqtreu51mg22zf1zgvqavdvklk,Ashish Sachdeva,2015-05-16T02:11:43.099000,Gooooood﻿,0
z12cvnpwzrmncblfm230ejjwpzvetrgl5,ROBLOX Gaming,2015-05-16T01:54:31.334000,:3﻿,0
z12vxdc50rqhilm4304cc3rrlyejfbgb0cs,Oscar Yovera Palacios,2015-05-16T01:24:57.701000,likeeeeeeeee﻿,0
z13gelg50zuihd2bs04ccvojgrfvfrwjfmw0k,Liam Mcewan,2015-05-16T00:46:38.313000,shuffle!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!﻿,0
z12xizopmzbch3dje04cibrzbqi2x54ptgk,Shaina Rodriguez,2015-05-16T00:20:41.387000,lol so funny love it﻿,0
z12pwrxj0kfrwnxye04cjxtqntycd1yia44,‫ארז אריה‬‎,2015-05-15T19:46:53.719000,good party﻿,0
z13kf5iwrofhglmk1231xreqhuu4xrwcl,Synchronized™ Nightcore,2015-05-15T14:58:48.131000,Do not like this comment if you are not watching in 2004﻿,1
z13dhbaigtyijdrwx04cizho1lfidrircjc,Nguyen Thanh Son,2015-05-15T12:57:45.957000,Check out this video on YouTube:﻿,1
z13pgfty2nvaitsgd04cfbir1rfninn4auw0k,16ladydanger,2015-05-14T17:59:04.547000,Check out this playlist on YouTube:﻿,1
z13ohniidsqhcjs1k22ti544qybadb25b04,reesekupp24,2015-05-14T14:10:58.987000,Check out this video on YouTube:﻿,1
z12ojrnynma1j352o22ft1kx5s3xiprvx,Bradley beswick,2015-05-14T13:12:39.729000,share your thoughts﻿,1
z13oyf1ben2sezqq504ci1i4ktees5aw0oc0k,Almohtarif Info | المحترف انفو‎,2015-05-13T17:15:41.261000,subscribe me plzzzzzzz plzzzzzzzzzzzzzzzzzzzzzzzzzzzzzzz﻿,1
z13ltz3bakrjfxxhx04ccvzhorbicrlrnt00k,Aquan Hall,2015-05-12T17:25:33.187000,"YouTube collaborator&#39;s anyone? subscribe to me, I&#39;ll subscribe back. I also will start uploading more YouTube videos.  <a rel=""nofollow"" class=""ot-hashtag"" href=""https://plus.google.com/s/%23LMFAO"">#LMFAO</a>﻿",1
z13butni2oehuf10e22nslhgcxydyv4cj,Joe Ybarra,2015-05-12T06:07:23.379000,Guys lmfaois going to have a reunion on June/27/15 at expo Idaho gardens there going 2 performe live and there&#39;s going 2 be a press conference after to answer questions about were there been its all live on my channel I got publishing rights subscribe to my channel to watch the whole thing if u don&#39;t believe me look it up hope to see all u true fans there and yes it&#39;s free ﻿,1
z13oxrgicuueitsig04cijfwpunexhgyd3k,FreddyLegends Songs,2015-05-11T20:43:01.326000,IIIIIIIIIII LOVE THIS SHAKE IT SONG OH SORRY EVERY SHAKE IT SONG I LIKE WATCH SUBSCRIBE AND NEVER UNLIKE BROOOOO!!!!!!!!!!! SHAKE IT UP﻿,1
z12hv1bh4sidiji2m22mcpxxunqoyjfpz04,Ashton Larsen,2015-05-11T03:48:24.272000,Check out this playlist on YouTube:m﻿,1
z13zgnsz3qnac3xp204ci1kzyveqyfkz12o,Christy Bautista,2015-05-09T22:59:57.737000,Check out this video on YouTube:<br /><br /><br /><br />﻿,1
z12sj5z4axu0zfuej22ccbexhuvcizgmj,dan reyes,2015-05-09T13:49:23.857000,Check out this video on YouTube:﻿,1
z13xi3opxyetwjgct221hrwzgpaxfttwk04,zonZi,2015-05-09T13:09:17.453000,Who&#39;s watching in 2015 Subscribe for me !﻿,1
z12at1g5dtmlf5ui304chtvhknbfcbiylqc0k,SHANE MINECRAFT,2015-05-09T01:25:16.018000,Come subscribe﻿,1
z13aud2q2nvduhzm522ohj5hxqudizs4p04,Patrik Gybka,2015-05-05T09:32:04.687000,SUBSCRIBE MY CHANNEL PLEASE LOL PRO PLAYS)﻿,1
z13vu1mhmw3jzv5zr04cf5rr2xvdzxw4dcc,jenrry garcia,2015-05-04T17:13:41.103000,Check out this video on YouTube:﻿,1
z12kxfdagp2hubhd122ddnaz3z2iupfw404,Renee Colley,2015-05-04T07:22:53.416000,Check out this video on YouTube:﻿,1
z13md5uabuyschuvr22rx3fybuzczpdai04,Ori Yonay (EatDaPoison),2015-05-04T02:32:37.593000,I just wanna see how many people like this comment. I&#39;ll give it a month or so :)﻿,1
z13wyl5pgmjgvj1rr04cfxfpjz22yfbwly00k,Malvin Baez,2015-05-03T01:39:03.193000,PLEASE DON&#39;T LIKE THIS COMMENT IF YOU ARE WATCHING IN 2015!!!!!!!!!!!﻿,1
z12lj5vp4umotnlo004cg5fhpz2svlkaeyg0k,mariela guzman,2015-05-02T03:56:24.560000,Check out this video on YouTube:﻿,1
z12kil5h2ujlyzgnc23qtzqyokqrc3301,Sinaloence LiveUniverseI,2015-04-29T03:58:06.452000,I like This Comment and do not kill :P﻿,1
z12twdioonizgpvdv22zwv1i1njct3hhc04,July Baby,2015-04-28T10:24:07.401000,Check out this video on YouTube:﻿,1
z12gwxpqcqnoev1ow04cdvbwvla3xnuhs1g,NerdyQueen〈3,2015-04-28T01:07:30.541000,Check out this playlist on YouTube:﻿,1
z12lgxdibmu3vd0tt23nh3k4gkathp1mj,Nana Diaz,2015-04-26T20:44:52.830000,Check out this video on YouTube:﻿,1
z12iix3puuj5wxufw23fzrnybxqdy3v4s04,Josh Snow,2015-04-25T00:37:34.423000,Check out this video on YouTube:﻿,1
z12gf55w4pr0ibswj04cfzyb4my1zbnjsps0k,Andrea Incollingo,2015-04-21T14:52:10.879000,Check out this video on YouTube:﻿,1
z13phzg4gtbxtdo1o225ivwglz2wyf3vm,Sadie Pratt,2015-04-19T20:48:32.564000,Check out this video on YouTube:fb i﻿,1
z12ejj24lzmnwd5ex231czmjbmestruas04,HAGER KOTRY,2015-04-19T08:21:52.071000,ALL SCHOOL DROP OUTS I KNEW AS FRIENDS BEFORE THEY DECIDED TO DROP SCHOOL THINK THERE IS NO NEED FOR AN ID CARD OR A CERTIFICATION TO PROVE YOU ARE AN EDUCATED CLEAN IN CRIMINAL RECORD TALENTED PERSON TO WORK IN ANY ENTERTAINMENT FIELD WORLDWIDE. THEY THINK THEY COULD BE RICH ENTERTAINERS BY CONSOLIDATING WITH ACTORS / ACTRESSES AS WELL AS SINGERS FOR A SHARE OF PROFIT(S).﻿,1
z13tfboihurwxtvh404citxyhomhjp5jqbc,jefflynnejp,2015-04-18T22:02:00.446000,Check out this video on YouTube: ﻿,1
z12edviawnfadzi0q221cl3gutv1utvty,devon smith,2015-04-18T16:15:24.463000,Check out this video on YouTube:﻿,1
z12ssnxafveqfp2jj04chjxgxsf5d1pqxio,Trong Tan Trung Tran,2015-04-18T14:27:02.046000,Check out this video on YouTube:﻿,1
z12tdhsicp3qubmdx23mehm5ipjnvdoyc04,‫הילה שוהם‬‎,2015-04-17T15:50:59.010000,Check out this playlist on YouTube:י<br /><br /><br /><br />⛺🏤⛺⛺﻿,1
z12khbui5mqzd1wpg04cczdbnsuyep5bubo,Wendy Artiles,2015-04-16T00:20:37.792000,Check out this video on YouTube:﻿,1
z13jgzngmnuhgze0e22ywxrjzqvltz4ay04,Claudia Guerra,2015-04-15T15:37:01.799000,Check out this playlist on YouTube:<br /><br />﻿,1
z12hsxrbio20xj1x504cfrsylnzmwlcx4i0,Wayne Jackson,2015-04-15T11:00:09.313000,Check out this video on YouTube:﻿,1
z13fux1zyqaeudaor04cfrsylnzmwlcx4i0,Wayne Jackson,2015-04-15T10:59:35.339000,Check out this video on YouTube:﻿,1
z13kxv452pm1cjgx104civvjyknfvd1jh5w,Monica Parker,2015-04-14T01:39:41.391000,Check out this video on YouTube:﻿,1
z12gctfjtpq4ybcdx23sshorsxrsx3ave,Victor Gamer,2015-04-13T02:00:20.152000,View 851.247.920<br /><br /> Best youtube Video<br />If Subscribe to My Channel please!<br />Thank you! &lt;3<br /><br />Melhor Vídeo do youtube<br />Se Inscreva no Meu canal por favor!<br />Obrigado! &lt;3<br /><br />Mejor Video youtube<br />Si suscriba a mi canal por favor!<br />Gracias! &lt;3<br /><br />Meilleur vidéo youtube<br />Si vous abonner à Ma Chaîne se il vous plaît!<br />Merci! &lt;3﻿,1
z13ce33rgrihh5vzz04ch3oqllbsh1u4nkg0k,Jahmir Roberts,2015-04-12T17:00:09.472000,We can have a party next share﻿,1
z12idnt4plzphv3jx04cd5jxoqjkzfxxsf0,THE AMAZING MOVIE MAKING NAD GAMING TOM BURKE,2015-04-11T20:32:48.515000,Lol check out my chanell and subscribe please i want 5000 subs thats it im nearly their now﻿,1
z120g3vajzzyvndvs23xdzh41ufmy3lvj,Kiarna Burke,2015-04-11T08:36:04.370000,Check out this video on YouTube:﻿,1
z123sbbrgryqhfwgi04cjpbxokbdifsibhw,Kiarna Burke,2015-04-11T08:36:04.034000,Check out this video on YouTube:﻿,1
z12gf3oyjry1wjdsq22rtlhgcp2tsfxb204,AryaDewa Gaming,2015-04-10T17:33:31.099000,SUBSCRIBE me. if you do that leave your name so i can subs back ﻿,1
z13ly1xqgu2isv5vg23cdl5g3tuyu11gy04,Tammy Floyd,2015-04-09T06:07:26.158000,Check out this video on YouTube:﻿,1
z12eh5pohzi0fzmab04cdt3qclauvh0j2yg0k,Ognjen Videos,2015-04-08T21:11:31.085000,Please subscribe to my channel!Thanks!﻿,1
z12hif0a3nj0vlkxj04cif1wcpuxvf0gpno0k,Hazetrix (EHazardStudio),2015-04-08T00:09:33.033000,hey guys im 17 years old remixer and producer and i want you guys to help me checking my videos i am sure you will love those music if you love them then subscribe so you will know more about me:)﻿,1
z12ourggdn2gzzqoz04cgfno3un3ufjr0h0,Metroshuffle,2015-04-06T10:15:16.804000,"Check out Melbourne shuffle, everybody!﻿",1
z13pshr4npe2uphcd23ueb35eq3tfv3ta,Reynad Gamer,2015-04-04T06:11:32.255000,Subscribe My Channel﻿,1
z12nippylqvqshgqb04cdbgywx3kcxhgfug0k,Captain Liverpool,2015-03-31T13:56:40.139000,please suscribe i am bored of 5 subscribers try to get it to 20!﻿,1
z13ajr3ainzmg1lnd23gwt2phxmcsfbbu04,Dloga2,2015-03-31T03:01:14.438000,Subscribe if you are watching in 2015﻿,1
z132t3fhixrdghdhu04ciz2i4ovhezcgnrc0k,Law Halkett,2015-03-29T07:12:48.792000,Check out this video on YouTube:      <br />﻿,1
z124cfkz5v34vrp4y04cerpiwpmxthywlhw,VidéoRiveaux,2015-03-28T14:03:55.093000,Hey ! Subscribe  to me for the peace in the world ! ♥﻿,1
z13hwtvwqqqutf3wy04ci3abiyequ5iydgc,Maria Maldonado,2015-03-26T19:09:38.242000,Check out this playlist on YouTube:a﻿,1
z12istbx2lzbszmom04cfbgixnbrsbgai0s,Candyman 1000,2015-03-23T23:38:12.539000,Check out this video on YouTube:﻿,1
z12nglcrcmv3u5ijj04cjbup0tatvhozsu00k,lacy mclean,2015-03-23T01:01:36.343000,Check out this playlist on YouTube:﻿,1
z13icxbwzk35jzx5t04cezey0rnptrsxzdg,CHM Guitar™,2015-03-22T15:10:43.815000,Like this comment for no reason﻿,1
z125zdpzksrzyt10m232x1cpcobdjduoo04,Pj Jessie,2015-03-22T01:04:09.486000,Omg can this be the first video on YouTube to hit 1 billion views like this comment of you agree.﻿,1
z13eglu51lmgxbhj304cfh2ifo3phfqwa3k,Maximus Decimus Meridius,2015-03-21T19:57:26.765000, <br />Please help me get 100 subscribers by the end of the night. Thx﻿,1
z134tnezjunhvxqq504cfpcr2qajwj0gbo40k,조윤기,2015-03-21T18:25:05.665000,like this comment if you&#39;re watching this video when big bang happened<br />i do﻿,1
z135txtbpqrgsn0hn04ch115apamjrurr2k,Champagne Pedro,2015-03-21T14:18:39.798000,Check out this playlist on YouTube:<br /><br />﻿,1
z13vc3dz5ofug1ozy04cddlzptumwhyodhs,Carren Mangali,2015-03-21T07:01:04.171000,Check out this playlist on YouTube:🍴🍴🏄🏄🏄🍴🏄🏄🏄🏄🏊🏊🏊🏊🍴🍴🍴🍴🍴🏂🏂🏂🏂🏂🏆🍸🍸🍸🍸🏆🍻🍗🍵🍟🍟🍟🍟🍴🍕🍕🍕🍕🍕🍕🍕🍕🍕🍕🍕🍕☕️🎣🎣☕️🍕🍕🎣🎣🎣🎣🎣🎣🎣🎣🎣🎣☕️🎣🍕🍔🍔🎣🎣☕️🎣🍹🍹🏂🏂🍹🎿🏆﻿,1
z13ecbgzonmri3yjj04cj14ooragi1ij450,Kingphillip9,2015-03-20T22:24:23.394000,░░░░░░░/\░░░░░▄▐<br />░░░░░░/     \░░░▄██▄<br />░░░░░/  (o)   \░░░░░▀█▄<br />░░░░/             \░░░░░░▀█▄<br />░░░/__   \   ░▄▄▄▄▄▀▀<br />░░░░▄▄▄██▀▀▀▀<br />░░░█▀▄▄▄█░▀▀       YOU HAVE BEEN SPOOKED BY THE SPOOKINATI<br />░░░▌░▄▄▄▐▌▀▀▀<br />▄░▐░░░▄▄░█░▀▀    SHARE THIS TO 666 PEOPLE TO BE UNSPOOKED <br />▀█▌░░░▄░▀█▀░▀ <br />░░░░░░░▄▄▐▌▄▄<br />░░░░░░░▀███▀█░▄<br />░░░░░░▐▌▀▄▀▄▀▐▄<br />░░░░░░▐▀░░░░░░▐▌<br />░░░░░░█░░░░░░░░█<br />░░░░░▐▌░░░░░░░░░█<br />░░░░░█░░░░░░░░░░▐▌﻿,1
z12cfli4lrqld3nde22lujqpgtephxu5a04,Courtney Foama,2015-03-20T21:33:44.707000,like this comment if your watching in 2015 or 2016﻿,1
z13dxnsrvvfiu5ipf04cfxpowt3swh2oi34,Emily Horposniac,2015-03-19T10:33:00.987000,Help me get 10000000 subscribers by tomorrow!<br /><br /><br /><br /><br /><br /><br /><br /><br /><br /><br />(Joking don&#39;t get butt hurt)  ﻿,1
z12kz3koilrlvlkkb23kfvypoofnejk1t,Dylan McGuire,2015-03-19T00:45:07.797000,Check out this video on YouTube:﻿,1
z12ggrma3oj2e5fl022dcrephr3ejhxfw,Alfred zipagan,2015-03-16T01:01:51.652000,like this comment if ur watching this on 2015 ﻿,1
z12ofhliokunzd4y504cdxjymr2xyr3azhg,Hamza Hamza,2015-03-15T14:03:27.801000,Check out this video on YouTube:﻿,1
z13eulmg4uqsitk4a04cfjxzhpiqj3pycrg0k,Villads Hallundbæk,2015-03-14T16:16:22.607000,like this comment please﻿,1
z13ef3oyslrmdjka204cdngjlvqpibvglr40k,Pedro Lombillo,2015-03-13T00:27:41.285000,Check out this playlist on YouTube:﻿,1
z12jdpyjcompvrtsn224x1wottiqzb0xd04,Serbian Boy,2015-03-11T18:36:40.423000,LIKE AND SUBSCRIBE﻿,1
z12nexwg5uj0zr2ph04cjbjgskioe1fzsug0k,GrayGRW,2015-03-11T05:26:51.968000,Like this comment if you are watching on a phone﻿,1
z124vlmbks2nybpou04cfv4i3vawebsxeic,TA Stealth,2015-03-11T01:25:46.234000,"Cool Video LMFAOVEVO! You should check out my shuffling videos on my channel when you get the chance. It&#39;s much appreciated. Cheers! <a rel=""nofollow"" class=""ot-hashtag"" href=""https://plus.google.com/s/%23EveryDayImVaping"">#EveryDayImVaping</a> ;-)﻿",1
z13oc5zxxx2tynzdd23mtn1x2ujzct3kf,Peter Sadek,2015-03-09T18:44:22.184000,Check out this playlist on YouTube:﻿,1
z12hvvki4xite3sjl04cfp34wxy0fr0qjgs,latisha garcia,2015-03-09T00:33:08.463000,Check out this playlist on YouTube: I tried﻿,1
z13si3qrjn3ae1m0s235g5wpgqqmfpgee,JS Scott,2015-03-08T21:27:05.377000,"subscribe to <span class=""proflinkWrapper""><span class=""proflinkPrefix"">+</span><a class=""proflink"" href=""https://plus.google.com/104999962146104962510"" oid=""104999962146104962510"">SuperMarioLogan</a></span>  if you thot the robot dudes r epic and awsome﻿",1
z132wbtj1qazyhruq235g5wpgqqmfpgee,JS Scott,2015-03-08T21:22:08.901000,"if watching in 2015 subscribe to <span class=""proflinkWrapper""><span class=""proflinkPrefix"">+</span><a class=""proflink"" href=""https://plus.google.com/104999962146104962510"" oid=""104999962146104962510"">SuperMarioLogan</a></span> ﻿",1
z12lxpco5rekcfhem23zgptr3lijs3njg04,Marcus Wilkes,2015-03-05T10:52:51.062000,Check out this playlist on YouTube:﻿,1
z13jg1hq5nbadhifc224jptibp2hc511n,JuniorVlogz,2015-03-03T21:02:26.389000,Like this comment if you still jam out to this song after 4 years ﻿,1
z12jgfripnqmhdq4i04cd144fxzudh5rngw,Олег Хижняк,2015-03-03T20:32:54.736000,subscribe﻿,1
z13gdhroxseayvg3d23lglzztnzzylcbp04,Amber Wentworth,2015-03-01T16:53:54.318000,Check out this video on YouTube:﻿,1
z132ep1gxunohv3as04cgjsomlfhtnc5pwo0k,Jephone Cañas,2015-03-01T11:29:19.167000,this video has 800+m views<br />and the channel got 3m subscribers﻿,1
z120i3krmo2bjrai104ceheoqtn0ur0wpuo0k,Aye Thiri Paing,2015-03-01T05:13:01.606000,Check out this video on YouTube:﻿,1
z13ajrlbklm5jlxxt04cjx2rktq0y1kxmy40k,santi1525 deadzone,2015-03-01T01:10:37.298000,subscribe to my chanell﻿,1
z13yy52qimylh3vbe04cjx2rktq0y1kxmy40k,santi1525 deadzone,2015-03-01T01:10:10.980000,los invito a subscribirse a mi canal ﻿,1
z13pdv1rptqbuxe1123kdzpaozbcgtr1z,Johanna Sarmiento,2015-02-28T22:00:56.179000,Check out this video on YouTube:﻿,1
z13ss53p4unscfngi04cjdhornvlz51zfak,allen webb,2015-02-28T21:01:42.150000,Check out this playlist on YouTube:﻿,1
z13uvdwgrxetgfm0522tzr44tliyuvcgy04,Kawiana Lewis,2015-02-27T02:20:40.987000,Check out this video on YouTube:opponents mm <br /><br /><br /><br />--•[••••=====++¥¥£££<br />﻿,1
z13wwxhgmr2ocvbks22mdpdwdu3lz3mze04,Jarelys Mellado,2015-02-23T00:37:24.817000,Check out this video on YouTube:<br /><br />﻿,1
z134vn15sxiwyfzhv04ch3no3zj2sdsqqw40k,Sid,2015-02-21T06:19:03.549000,"At 500 subscribers i&#39;m sky diving help me reach my goal &lt;3<br />Trust me, i&#39;m a doctor.  :)﻿",1
z12wsvobapnaetddg23ge12bkmrcy3bnf,Hamad Alhashash,2015-02-21T06:12:04.347000,Check out this video on YouTube:﻿,1
z122vlk54r21gd3mr224yvqbouiejbqen,Pablo Cantellano,2015-02-20T16:23:25.378000,Check out this video on YouTube:﻿,1
z12syxex2mmuzbubp04chlrhcvrnsvx4urw0k,Lotoya Bolan,2015-02-20T01:54:39.930000,Check out this video on YouTube:﻿,1
z13kersqlnzmxnhqo04chlrhcvrnsvx4urw0k,Lotoya Bolan,2015-02-20T01:53:33.412000,Check out this playlist on YouTube:﻿,1
